Track_ID,Image_File,X,Y,Vx,Vy,Speed
3,frame_1575.png,197.57258196599048,445.491863333223,0.0,0.0,0.0
3,frame_1580.png,214.41907033521403,443.30890310730814,101.0789302153413,-13.097761355489297,101.92399857738698
3,frame_1585.png,231.28052195763155,440.8826336187443,101.16870973450511,-14.557616931382995,102.21072370385329
3,frame_1590.png,263.59690781390884,444.3887623147865,193.89831513766376,21.03677217625318,195.0361566397891
3,frame_1595.png,283.13461286755376,442.98977645983234,117.22623032186948,-8.393915129724974,117.52636677223123
3,frame_1600.png,302.67231792119867,441.5907906048783,117.22623032186948,-8.393915129724292,117.52636677223119
3,frame_1605.png,318.52566794869153,433.4139637006373,95.1201001649572,-49.06096142544607,107.02715258933407
3,frame_1610.png,347.8762949173762,438.3810661421677,176.1037618121079,29.802614649182487,178.60775673050514
3,frame_1615.png,362.1998710986585,436.0604061090278,85.94145708769383,-13.923960198839495,87.06210837083367
3,frame_1625.png,381.8245987755132,434.60594093140804,117.74836606112831,-8.72679106571843,118.0713114705269
3,frame_1630.png,423.00815368201177,431.9657770208282,247.10132943899134,-15.840983463478892,247.60856965704386
3,frame_1635.png,444.1495576959402,425.5587351237158,126.84842408357054,-38.44225138267461,132.54557474262995
3,frame_1640.png,471.38300085418723,423.59546055488414,163.40065894948225,-11.779647412989902,163.82470948638783
3,frame_1645.png,490.9394450836078,424.0370355860455,117.3386653765233,2.6494501869680107,117.36857321547762
3,frame_1650.png,513.1729298072331,422.2131306605579,133.40090834175203,-10.943429552925409,133.84902314467732
3,frame_1655.png,529.1034817469232,423.207659794686,95.58331163814046,5.967174804768433,95.76939301710406
3,frame_1660.png,550.2008966371527,422.8354025185747,126.5844893413771,-2.233543656667621,126.60419289693155
3,frame_1670.png,576.2213963765012,421.44876730718033,156.1229984360907,-8.319811268366266,156.34452308992732
3,frame_1675.png,596.5971304397752,420.23175817072126,122.25440437964448,-7.302054818754414,122.47228010777677
3,frame_1680.png,617.742051607499,422.2008186543594,126.86952700634242,11.814362901828872,127.418429018683
3,frame_1685.png,639.4813954974658,421.1962098645106,130.43606333980074,-6.0276527390929004,130.5752626538718
3,frame_1690.png,653.8930196930485,425.328130109569,86.46974517349622,24.79152147035029,89.95352337281854
3,frame_1695.png,675.9668601268652,426.7528643323757,132.44304260290028,8.548405336840233,132.71863007022253
3,frame_1700.png,689.8243816407107,425.9094565075457,83.14512908307324,-5.060446948979802,83.29898326849104
3,frame_1705.png,697.7510254242255,424.6342914230398,47.55986270108883,-7.650990507035317,48.17134206024537
3,frame_1710.png,710.6251149890404,423.7123033596109,77.24453738888928,-5.53192838057339,77.44237075420217
3,frame_1715.png,718.6644137309172,425.7116448868993,48.23579245126075,11.996049163730277,49.70509902353819
3,frame_1720.png,725.3080962296877,428.34459431851326,39.86209499262327,15.79769658968371,42.878360914809065
3,frame_1725.png,746.2273386963473,430.47711629944564,125.51545479995707,12.795131885594287,126.1659414961495
3,frame_1730.png,749.7687857111337,431.2714499071202,21.248682088718397,4.766001646047357,21.776621918873186
3,frame_1735.png,741.9403224792577,434.5686133942318,-46.970779391255746,19.782980922669708,50.96685639519794
3,frame_1740.png,734.966687108279,435.44791265478864,-41.841812225872445,5.275795563340921,42.17311073624207
3,frame_1745.png,730.1638705939813,436.49466033542944,-28.816899085785963,6.280486083844835,29.49335820773451
3,frame_1750.png,739.3874578993868,437.21568653197744,55.34152383243327,4.326157179287975,55.51035845709956
3,frame_1755.png,748.6110452047922,437.93671272852544,55.3415238324319,4.326157179287975,55.5103584570982
3,frame_1760.png,710.7782721681474,426.9438313613174,-226.9966382198686,-65.95728820324825,236.38493528617315
3,frame_1765.png,698.2426358072153,426.6266776608815,-75.21381816559278,-1.9029222026152866,75.23788643998488
3,frame_1770.png,690.101287633699,424.82564390114,-48.84808904109741,-10.806202558449172,50.02908970490283
3,frame_1775.png,684.9533380455209,423.8060926153938,-30.887697529068646,-6.117307714476965,31.48763745219436
3,frame_1780.png,678.7061307966051,419.5019886010813,-37.48324349349514,-25.824624085875257,45.518180455389626
3,frame_1785.png,670.0312363807329,415.4375528220942,-52.04936649523279,-24.386614673922622,57.47907034573054
3,frame_1790.png,662.8476998216435,410.7589508796603,-43.10121935453685,-28.071611654603316,51.436664848479076
3,frame_1795.png,655.9077098894552,408.54458034128936,-41.63993959312961,-13.286223230225573,43.70821772896796
3,frame_1800.png,646.9111818186359,406.60148666851444,-53.97916842491577,-11.658562036649528,55.22384170453763
3,frame_1805.png,638.0592980020124,405.70468979808993,-53.11130289974108,-5.380781222547057,53.38317433679792
3,frame_1810.png,622.7487291273362,403.6244603073237,-91.86341324805699,-12.481376944597287,92.70745096278085
3,frame_1815.png,609.0555272764286,402.31776022999736,-82.15921110544559,-7.840200463958126,82.5324464243259
3,frame_1820.png,602.4415470488004,401.73458141177207,-39.68388136576914,-3.499072909351753,39.83784571832918
3,frame_1825.png,599.2506245550057,400.0190934580338,-19.145534962768124,-10.292927722429567,21.736970122575404
3,frame_1830.png,597.5867319360661,395.9246043693498,-9.983355713637593,-24.566934532103915,26.517949837981444
3,frame_1835.png,595.1741634837531,392.94076381006505,-14.475410713878318,-17.903043355708633,23.022955430001733
3,frame_1840.png,590.2669734027543,391.0823455040446,-29.4431404859929,-11.150509836122637,31.483843337232223
3,frame_1845.png,583.7256579353477,387.03847835727294,-39.24789280443929,-24.263202880630047,46.14217272317561
3,frame_1850.png,572.3776437525165,385.02286175207865,-68.08808509698724,-12.093699631165691,69.15377721385458
3,frame_1855.png,561.3135413162859,387.56113743129583,-66.38461461738393,15.229654075303074,68.10917281212554
3,frame_1860.png,552.5197241204401,387.6358164902101,-52.762903175074825,0.44807435348570834,52.764805714496596
3,frame_1865.png,544.3103769571388,387.99508738212796,-49.25608297980739,2.1556253515070694,49.30322941927568
3,frame_1870.png,537.2204348623379,387.0123153172117,-42.53965256880542,-5.896632389497654,42.94638883784697
3,frame_1875.png,527.9598237349646,387.2527495428641,-55.56366676423977,1.4426053539143595,55.58239086702394
3,frame_1880.png,519.9881444052651,388.3122884975884,-47.83007597819733,6.357233728345818,48.25070557781458
3,frame_1885.png,509.9609424898515,388.5144907474537,-60.16321149248142,1.213213499191852,60.175442699523785
3,frame_1890.png,501.0086981063365,387.0053299940521,-53.713466301089966,-9.054964520409612,54.47135802001088
3,frame_1895.png,495.79817178150836,384.91701143948933,-31.26315794896891,-12.529911327376567,33.680613456617706
3,frame_1900.png,493.44402714455424,383.7283655101537,-14.124867821724706,-7.1318755760137265,15.82325946867254
3,frame_1905.png,490.83271966524484,382.82001425947817,-15.667844875856417,-5.450107504053221,16.58870202455989
3,frame_1910.png,485.10714059575787,381.2615906023816,-34.35347441692181,-9.350541942579412,35.60328410602087
3,frame_1915.png,478.5490878232108,382.82100513519237,-39.348316635282345,9.356487196864578,40.44544318826941
3,frame_1920.png,475.1722108135092,385.40549644107097,-20.261262058209695,15.506947835271603,25.514391455750662
3,frame_1925.png,473.26263580573095,392.21773617520034,-11.457450046669464,40.873438404776266,42.44892376257572
3,frame_1930.png,471.45050531603385,399.0004845674994,-10.872782938182581,40.6964903537945,42.12388557501935
3,frame_1935.png,468.9342565022023,404.2079276572048,-15.0974928829894,31.244658538232102,34.7010515477937
3,frame_1940.png,468.3790431532411,408.926699382879,-3.3312800937669635,28.312630354045382,28.507936870772323
3,frame_1945.png,473.5240514653377,411.8948797671882,30.870049872579557,17.809082305854986,35.63879054783238
3,frame_1950.png,476.7526738363013,419.2438858643127,19.37173422578155,44.094036582747094,48.161687564649924
3,frame_1955.png,480.1225198783569,426.81946116001177,20.219076252333593,45.45345177419449,49.74763635276258
3,frame_1960.png,484.79193481309284,430.5305822845547,28.016489608415554,22.266726747257735,35.7872995630503
3,frame_1965.png,489.93116077364766,437.1894036117491,30.83535576332895,39.95292796316642,50.468362544083284
3,frame_1970.png,495.6889346882955,449.30284766499017,34.54664348788697,72.68066431944624,80.47328464897645
3,frame_1975.png,498.5144364856565,458.73979358861305,16.953010784166167,56.62167554173732,59.10514965552348
3,frame_1980.png,500.54890722035805,462.8790905028762,12.206824408209172,24.835781485578764,27.673500034008494
3,frame_1985.png,509.8527762990775,465.32942120823964,55.82321447231675,14.701984232180735,57.72676687972024
3,frame_1990.png,524.5522477429057,468.8657511158089,88.19682866296921,21.217979445415608,90.71319219359016
3,frame_1995.png,534.8425685850087,473.6726206861627,61.74192505261817,28.84121742212278,68.14602799571871
3,frame_2000.png,544.3798455999856,478.243497275643,57.223662089861364,27.425259536881754,63.456223994498444
3,frame_2005.png,554.0835281597745,481.2809435062815,58.222095358732986,18.224677383831136,61.00779666326365
3,frame_2010.png,568.490155788516,486.32633713474377,86.43976577244894,30.2723617707735,91.58738446956777
3,frame_2015.png,585.7137510872617,493.79453912977624,103.3415717924745,44.80921197019484,112.63811938206804
3,frame_2020.png,597.8036392058289,496.85678330312015,72.53932871140296,18.37346504006348,74.83006366080015
3,frame_2025.png,618.0837298511724,498.6240477209584,121.68054387206121,10.60358650702949,122.14168331823771
3,frame_2030.png,638.237530224932,503.2686913868255,120.92280224255774,27.867861995202475,124.09247291587181
3,frame_2035.png,653.5453733551909,505.4028671325532,91.84705878155341,12.805054474366216,92.7353849774379
3,frame_2040.png,670.8477123765665,500.6674170813386,103.81403412825352,-28.412700307287423,107.63194331021771
3,frame_2045.png,686.990019079591,516.0872822326922,96.85384021814684,92.5191909081218,133.9420286963573
3,frame_2050.png,707.7847944467612,525.176808819493,124.76865220302147,54.53715952080438,136.1672440095495
3,frame_2055.png,726.8794971625448,521.1365390993604,114.56821629470141,-24.24161832079517,117.1047917198976
3,frame_2060.png,748.8179629393062,518.5775205270347,131.63079466056843,-15.354111433954358,132.5232615086839
3,frame_2065.png,769.1570021167327,516.0247248818733,122.03423506455874,-15.31677387096829,122.99169927115551
3,frame_2070.png,788.0942183819775,514.5628048555393,113.62329759146905,-8.77152015800425,113.96136767098669
3,frame_2075.png,800.2974031197132,508.7343972151872,73.2191084264141,-34.97044584211267,81.1416657528986
3,frame_2080.png,813.660601453359,504.9525090030717,80.17919000187521,-22.69132927269277,83.32826011335273
3,frame_2085.png,834.7025282654749,500.3512663560935,126.25156087269534,-27.607455881869328,129.23477954119494
3,frame_2090.png,850.5385444847967,498.4735551548839,95.01609731593066,-11.266267207257556,95.6816990125893
3,frame_2095.png,861.0920018795432,495.8395637752154,63.32074436847893,-15.803948278010921,65.26317069030817
3,frame_2100.png,879.7574165831899,490.6654618567664,111.99248822187997,-31.044611510694153,116.21568449214524
3,frame_2105.png,901.4588795302686,486.3726353427482,130.2087776824726,-25.756959084109212,132.73186025526823
3,frame_2110.png,920.1442475530783,484.79013783472294,112.11220813685827,-9.494985048151534,112.51356342409058
3,frame_2115.png,929.1610933492822,477.98526457637126,54.10107477722295,-40.82923955011006,67.77870679122567
3,frame_2120.png,946.4336682855887,474.4273548691411,103.63544961783941,-21.347458243381084,105.81124888661238
3,frame_2125.png,962.4119010735809,467.7687218119022,95.86939672795302,-39.951798343433325,103.8609041933297
3,frame_2130.png,975.8839428115268,462.79924774419305,80.83225042767549,-29.81684440625486,86.15623552331691
3,frame_2135.png,992.1028980622464,457.5639997217056,97.31373150431727,-31.41148813492464,102.25773284277753
3,frame_2140.png,1008.8689613039044,454.1930649520219,100.59637944994802,-20.225608618102115,102.60948690257919
3,frame_2145.png,1021.1388590331732,452.6528040609092,73.61938637561275,-9.241565346676339,74.19717366839956
3,frame_2150.png,1036.4990232015505,449.6855219450825,92.16098501026386,-17.80369269496032,93.86489563004191
3,frame_2155.png,1051.859187369928,446.71823982925577,92.16098501026454,-17.80369269496032,93.8648956300426
3,frame_2160.png,1067.2193515383046,443.75095771342905,92.16098501026045,-17.80369269496032,93.86489563003857
3,frame_2165.png,1085.112076907481,428.98551238790355,107.356352215058,-88.59267195315294,139.190688929693
3,frame_2170.png,1090.559930557593,425.56395740282403,32.68712190067163,-20.529329910477145,38.599239950063506
3,frame_2175.png,1103.480453940658,422.69346262558753,77.52314029839044,-17.22296866341901,79.41327301720439
3,frame_2180.png,1116.8774813147643,417.2790763381961,80.3821642446378,-32.48631772434862,86.69863417574268
3,frame_2185.png,1124.1635207216868,415.78846834913503,43.71623644153533,-8.943647934366368,44.621723039189305
3,frame_2190.png,1121.51966800682,412.3825076997333,-15.863116289201116,-20.43576389641032,25.870038740491776
3,frame_2195.png,1117.7492744813364,408.7093660344007,-22.62236115290125,-22.038849991995562,31.58294053918948
3,frame_2200.png,1115.0625020308864,397.8061735982551,-16.120634702700045,-65.4191546168737,67.37611337858785
3,frame_2205.png,1112.3588117515806,390.04835611220335,-16.222141675835246,-46.546904916310496,49.292719927377924
3,frame_2210.png,1111.1073426237413,386.7860957099838,-7.508814767035801,-19.573562413317404,20.964413770809017
3,frame_2215.png,1110.9887192352608,384.7714375897143,-0.7117403308830035,-12.08794872161684,12.108884283658988
3,frame_2220.png,1109.7487706803174,378.9194333075597,-7.439691329660036,-35.11202569292766,35.89154991556412
3,frame_2225.png,1108.236486578217,370.8106968941388,-9.073704612602796,-48.6524184805254,49.49131175672088
3,frame_2230.png,1105.2163000509054,363.7892708304535,-18.12111916386948,-42.1285563821117,45.860551922015965
3,frame_2235.png,1101.0317406189417,363.02317116542315,-25.10735659178181,-4.596597990182204,25.52465608211473
3,frame_2240.png,1097.833235914637,361.72767774787434,-19.191028225828177,-7.772960505292872,20.705421497312646
3,frame_2245.png,1092.5915449835093,359.24489249292685,-31.450145586766666,-14.896711529684922,34.79976539902915
3,frame_2250.png,1093.6395145854917,355.1801675398094,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2255.png,1094.6874841874742,351.115442586692,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2260.png,1095.7354537894566,347.05071763357455,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2265.png,1096.783423391439,342.9859926804571,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2270.png,1097.8313929934216,338.9212677273397,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2275.png,1098.879362595404,334.85654277422225,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2280.png,1099.9273321973865,330.7918178211048,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2285.png,1100.975301799369,326.7270928679874,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2290.png,1102.0232714013514,322.66236791486995,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2295.png,1103.0712410033339,318.5976429617525,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2300.png,1104.1192106053165,314.5329180086351,6.287817611896116,-24.388349718704603,25.185874063099536
3,frame_2305.png,1105.1671802072988,310.46819305551765,6.287817611893388,-24.388349718704603,25.185874063098854
3,frame_2310.png,1106.2151498092812,306.4034681024002,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2315.png,1107.2631194112637,302.3387431492828,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2320.png,1108.3110890132461,298.27401819616534,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2325.png,1109.3590586152286,294.2092932430479,6.287817611894752,-24.388349718704603,25.185874063099195
3,frame_2330.png,1110.407028217211,290.1445682899304,6.287817611894752,-24.388349718704944,25.185874063099526
3,frame_2335.png,1111.4549978191935,286.07984333681304,6.287817611894752,-24.388349718704262,25.185874063098865
3,frame_2340.png,1112.502967421176,282.01511838369566,6.287817611894752,-24.388349718704262,25.185874063098865
3,frame_2345.png,1113.5509370231584,277.9503934305782,6.287817611894752,-24.388349718704944,25.185874063099526
3,frame_2350.png,1094.2273837034506,308.5849067769984,-115.94131991824679,183.8070800785215,217.31873446939005
3,frame_2355.png,1098.8103224545953,307.9449252528492,27.49763250686783,-3.8398891448953236,27.764447448631845
3,frame_2360.png,1103.5559987795687,305.6455015353521,28.474057949840244,-13.796542304982722,31.64042597222797
3,frame_2365.png,1115.1670672135442,305.15078773159826,69.66641060385336,-2.9682828225229514,69.72961687360097
3,frame_2370.png,1129.462179612518,305.17101161393623,85.77067439384246,0.12134329402783806,85.77076022846916
3,frame_2375.png,1137.0401120456634,305.9952934235379,45.46759459887244,4.945690857609861,45.735784858975144
3,frame_2380.png,1147.0776792364243,309.4577550012647,60.22540314456546,20.774769466360794,63.70785061753278
3,frame_2385.png,1163.3129983772208,311.35115907245876,97.41191484477895,11.360424427164503,98.07211834610172
3,frame_2390.png,1180.7148087339647,312.59761766574667,104.41086214046345,7.4787515597274705,104.67836384758309
3,frame_2395.png,1191.9603703815555,313.05863892511616,67.47336988554525,2.7661275562169294,67.53004594525956
3,frame_2400.png,1201.0773449007597,312.8367807356761,54.701847115225064,-1.3311491366404198,54.71804122811265
3,frame_2405.png,1209.6120692624036,312.7046107924173,51.208346169863034,-0.7930196595525558,51.21448620881559
3,frame_2410.png,1232.1424152667628,304.33601162127974,135.1820760261553,-50.211595026825535,144.20609541166823
3,frame_2415.png,1241.5061983367566,308.47835464254103,56.18269841996289,24.854058127567782,61.434679189827456
3,frame_2420.png,1251.6000787190342,312.39563432682047,60.56328229366545,23.503678105676613,64.9640981364128
3,frame_2425.png,1261.5823682675946,312.4204468779605,59.89373729136241,0.14887530684018202,59.893922317575125
3,frame_2430.png,1282.6658514550295,311.70895209367563,126.50089912460953,-4.268968705709199,126.57291010775158
3,frame_2435.png,1298.4642561195951,310.1588103978558,94.79042798739374,-9.300850174918992,95.24563534361862
3,frame_2440.png,1310.5055267739876,311.77785648535746,72.24762392635512,9.71427652500995,72.89778001701012
3,frame_2445.png,1320.2579227753884,310.9769737017375,58.51437600840427,-4.805296701719726,58.71135389381236
3,frame_2450.png,1337.8398345134906,308.6760211158744,105.49147042861341,-13.80571551517869,106.39101519431547
3,frame_2455.png,1352.4274048683733,306.80138938070456,87.5254221292962,-11.247790411018968,88.24518291692586
3,frame_2460.png,1364.8227365019825,306.29244753230887,74.37198980165522,-3.05365109037416,74.43465356968656
3,frame_2465.png,1377.2180681355912,305.7835056839132,74.37198980165249,-3.05365109037416,74.43465356968383
3,frame_2470.png,1394.3685398700825,312.2303506954704,102.90283040694749,38.68107006934338,109.93278713591523
3,frame_2475.png,1407.2431423850626,312.4224830590373,77.24761508988058,1.1527941814013047,77.2562163938865
3,frame_2480.png,1415.7997892768226,314.67644166095954,51.33988135056006,13.523751611533498,53.091197714310795
3,frame_2485.png,1433.188872448372,314.7162602943902,104.33449902929624,0.23891180058410555,104.3347725666888
3,frame_2490.png,1450.7308330211008,315.3082902393452,105.25176343637304,3.552179669729753,105.31168827282313
3,frame_2495.png,1459.1118593124881,317.88165945980774,50.28615774832406,15.440215322775316,52.60321197705514
3,frame_2500.png,1461.0375488028596,319.8290287561329,11.554136942228979,11.684215777951067,16.43225422227581
3,frame_2505.png,1461.4187517483415,320.34179409500314,2.2872176728910745,3.0765920332213454,3.833638379146671
3,frame_2510.png,1461.600527883337,320.38089010853173,1.0906568099730976,0.2345760811715536,1.1155976940629164
3,frame_2515.png,1470.9405470239112,321.0556800922815,56.04011484344528,4.0487399024984825,56.1861794969601
3,frame_2520.png,1480.2805661644852,321.73047007603134,56.04011484344392,4.048739902499165,56.186179496958786
3,frame_2525.png,1489.620585305059,322.4052600597812,56.04011484344255,4.048739902499165,56.18617949695743
3,frame_2530.png,1498.960604445633,323.08005004353095,56.04011484344392,4.0487399024984825,56.186179496958744
3,frame_2535.png,1508.300623586207,323.75484002728075,56.04011484344392,4.0487399024988235,56.186179496958765
3,frame_2540.png,1458.807220161475,309.1284833256224,-296.96042054839154,-87.75814020994994,309.6562328540906
3,frame_2545.png,1463.0805614254546,308.48555324453287,25.640047583877276,-3.8575804865373584,25.928612907627834
3,frame_2550.png,1467.3539026894343,307.8426231634432,25.64004758387864,-3.8575804865380405,25.928612907629283
3,frame_2555.png,1471.627243953414,307.1996930823536,25.64004758387864,-3.8575804865376995,25.928612907629233
3,frame_2560.png,1457.980580866746,290.1750656205271,-81.87997852000808,-102.14776477095882,130.91408148148204
3,frame_2565.png,1460.452648005389,287.8854881925048,14.832402831857053,-13.737464568133873,20.21677784730333
3,frame_2570.png,1462.9247151440322,285.5959107644825,14.832402831859781,-13.737464568133873,20.21677784730533
3,frame_2575.png,1465.3967822826753,283.30633333646017,14.832402831858417,-13.737464568133873,20.216777847304332
3,frame_2580.png,1467.8688494213181,281.01675590843786,14.832402831857053,-13.737464568133873,20.21677784730333
3,frame_2585.png,1470.3409165599614,278.72717848041555,14.832402831859781,-13.737464568133873,20.21677784730533
3,frame_2590.png,1472.8129836986043,276.43760105239323,14.832402831857053,-13.737464568133873,20.21677784730333
3,frame_2595.png,1475.2850508372474,274.1480236243709,14.832402831858417,-13.737464568133873,20.216777847304332
3,frame_2600.png,1477.7571179758904,271.8584461963486,14.832402831858417,-13.737464568133873,20.216777847304332
3,frame_2605.png,1480.2291851145337,269.5688687683263,14.832402831859781,-13.737464568133873,20.21677784730533
3,frame_2610.png,1482.7012522531768,267.279291340304,14.832402831858417,-13.737464568133873,20.216777847304332
3,frame_2615.png,1485.1733193918196,264.9897139122817,14.832402831857053,-13.737464568133873,20.21677784730333
3,frame_2620.png,1487.6453865304625,262.70013648425936,14.832402831857053,-13.737464568133873,20.21677784730333
3,frame_2625.png,1490.1174536691055,260.41055905623705,14.832402831858417,-13.737464568133873,20.216777847304332
3,frame_2630.png,1492.589520807749,258.12098162821474,14.832402831861145,-13.737464568133873,20.216777847306332
